age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,remediation_timestamp
56.0,Private,230039.0,7th-8th,4.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,242619.0,Assoc-Acdm,12.0,Divorced,Prof-Specialty,Not-In-Family,White,Male,0,0.0,80,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Self-Emp-Not-Inc,131982.0,Hs-Grad,9.0,Married-Civ-Spouse,Other-Service,Husband,Asian-Pac-Islander,Male,0,0.0,60,South,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,87310.0,9th,5.0,Never-Married,Machine-Op-Inspct,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,134566.0,Masters,14.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,239409.0,10th,6.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,203717.0,Hs-Grad,9.0,Divorced,Craft-Repair,Unmarried,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Self-Emp-Not-Inc,65278.0,Assoc-Acdm,12.0,Never-Married,Craft-Repair,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Self-Emp-Inc,135289.0,Hs-Grad,9.0,Married-Civ-Spouse,Other-Service,Husband,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
27.0,Private,246974.0,Assoc-Voc,11.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,180060.0,Hs-Grad,9.0,Never-Married,Exec-Managerial,Not-In-Family,White,Male,0,0.0,40,Yugoslavia,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,118023.0,Some-College,10.0,Never-Married,Handlers-Cleaners,Own-Child,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,102308.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
47.0,Private,45564.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
18.0,Private,137646.0,11th,7.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,15,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,237646.0,Some-College,10.0,Never-Married,Adm-Clerical,Own-Child,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Local-Gov,189843.0,Hs-Grad,9.0,Divorced,Protective-Serv,Not-In-Family,White,Male,0,0.0,47,United-States,>50K,2025-03-31T22:02:17.000Z
43.0,Self-Emp-Not-Inc,118261.0,Masters,14.0,Divorced,Other-Service,Unmarried,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,106347.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,316471.0,Bachelors,13.0,Never-Married,Adm-Clerical,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,50058.0,Some-College,10.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Self-Emp-Not-Inc,182089.0,Hs-Grad,9.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,85,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,186865.0,Doctorate,16.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
20.0,State-Gov,158206.0,Assoc-Acdm,12.0,Never-Married,Prof-Specialty,Not-In-Family,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
59.0,Local-Gov,50929.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
60.0,Private,132529.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,260696.0,Bachelors,13.0,Divorced,Exec-Managerial,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,231180.0,Hs-Grad,9.0,Divorced,Transport-Moving,Not-In-Family,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Private,223277.0,Bachelors,13.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
47.0,Private,46044.0,Masters,14.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Private,168071.0,Assoc-Acdm,12.0,Divorced,Prof-Specialty,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
20.0,Private,79691.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
75.0,Unknown,114204.0,Some-College,10.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,13,United-States,<=50K,2025-03-31T22:02:17.000Z
25.0,Private,124111.0,Some-College,10.0,Never-Married,Adm-Clerical,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,104521.0,Assoc-Voc,11.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
29.0,Self-Emp-Not-Inc,128516.0,Assoc-Acdm,12.0,Widowed,Sales,Unmarried,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
34.0,Private,112564.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,State-Gov,32186.0,Bachelors,13.0,Separated,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
46.0,Private,269284.0,Assoc-Acdm,12.0,Widowed,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,State-Gov,175537.0,Some-College,10.0,Divorced,Machine-Op-Inspct,Not-In-Family,Black,Female,0,0.0,38,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,444304.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
17.0,Private,27415.0,11th,7.0,Never-Married,Handlers-Cleaners,Own-Child,Amer-Indian-Eskimo,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,174343.0,9th,5.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,148143.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,209213.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,Black,Male,0,0.0,40,Unknown,<=50K,2025-03-31T22:02:17.000Z
20.0,Private,165097.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
52.0,Private,167651.0,Assoc-Voc,11.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
42.0,Local-Gov,29075.0,Assoc-Acdm,12.0,Married-Civ-Spouse,Prof-Specialty,Wife,Amer-Indian-Eskimo,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,396895.0,5th-6th,3.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,35,Mexico,<=50K,2025-03-31T22:02:17.000Z
66.0,State-Gov,71075.0,Some-College,10.0,Divorced,Exec-Managerial,Not-In-Family,White,Female,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,129573.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,65,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Local-Gov,183765.0,Assoc-Acdm,12.0,Never-Married,Prof-Specialty,Not-In-Family,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
21.0,Private,164991.0,Hs-Grad,9.0,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0.0,38,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Local-Gov,154891.0,Hs-Grad,9.0,Divorced,Protective-Serv,Unmarried,White,Male,0,0.0,52,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,200117.0,10th,6.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,176389.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,342567.0,Bachelors,13.0,Married-Spouse-Absent,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,178841.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Wife,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
42.0,Local-Gov,191149.0,Masters,14.0,Never-Married,Prof-Specialty,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,29702.0,Assoc-Voc,11.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Private,157893.0,Hs-Grad,9.0,Never-Married,Transport-Moving,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
64.0,Local-Gov,31993.0,7th-8th,4.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,10,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,39615.0,Some-College,10.0,Never-Married,Handlers-Cleaners,Own-Child,White,Male,0,0.0,10,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,200511.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Self-Emp-Not-Inc,47818.0,Hs-Grad,9.0,Divorced,Exec-Managerial,Unmarried,White,Female,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,183155.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Self-Emp-Inc,374905.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
35.0,Private,128876.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,202872.0,10th,6.0,Married-Spouse-Absent,Craft-Repair,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Private,153414.0,Bachelors,13.0,Married-Civ-Spouse,Sales,Husband,Black,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
51.0,Self-Emp-Not-Inc,24790.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,99,United-States,>50K,2025-03-31T22:02:17.000Z
32.0,Private,316769.0,11th,7.0,Never-Married,Other-Service,Unmarried,Black,Female,0,0.0,40,Jamaica,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,126569.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,128538.0,11th,7.0,Never-Married,Sales,Own-Child,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,234640.0,Assoc-Voc,11.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Unknown,65372.0,Some-College,10.0,Divorced,Unknown,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,343377.0,Some-College,10.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
52.0,Federal-Gov,30731.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
35.0,Private,412379.0,Hs-Grad,9.0,Never-Married,Other-Service,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
46.0,Self-Emp-Inc,112320.0,Bachelors,13.0,Divorced,Exec-Managerial,Not-In-Family,White,Female,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
63.0,Private,181929.0,Hs-Grad,9.0,Widowed,Exec-Managerial,Unmarried,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
32.0,Local-Gov,100135.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Wife,White,Female,0,0.0,35,United-States,>50K,2025-03-31T22:02:17.000Z
72.0,Unknown,402306.0,Some-College,10.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,32,Canada,<=50K,2025-03-31T22:02:17.000Z
35.0,Unknown,98389.0,Some-College,10.0,Never-Married,Unknown,Unmarried,White,Male,0,0.0,10,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,179565.0,Bachelors,13.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
70.0,Private,102610.0,10th,6.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,32,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,150548.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Not-In-Family,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Local-Gov,67001.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,138557.0,11th,7.0,Never-Married,Handlers-Cleaners,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Private,170456.0,Some-College,10.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,35,Italy,<=50K,2025-03-31T22:02:17.000Z
42.0,Private,66006.0,10th,6.0,Never-Married,Transport-Moving,Not-In-Family,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
25.0,State-Gov,176077.0,Masters,14.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,37,United-States,<=50K,2025-03-31T22:02:17.000Z
32.0,Private,218322.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
25.0,Self-Emp-Inc,181691.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,60,Unknown,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,161690.0,Assoc-Voc,11.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Unknown,242736.0,Assoc-Acdm,12.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
38.0,Self-Emp-Not-Inc,67317.0,Bachelors,13.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,99357.0,Assoc-Acdm,12.0,Never-Married,Other-Service,Not-In-Family,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
56.0,Private,170070.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Wife,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
52.0,State-Gov,231166.0,Assoc-Voc,11.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,62339.0,Bachelors,13.0,Never-Married,Prof-Specialty,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,State-Gov,118520.0,Hs-Grad,9.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,42,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,155659.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
23.0,Local-Gov,157331.0,Bachelors,13.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,341762.0,Masters,14.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,65,United-States,>50K,2025-03-31T22:02:17.000Z
30.0,Private,164190.0,Bachelors,13.0,Never-Married,Exec-Managerial,Not-In-Family,White,Male,0,0.0,42,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,83064.0,Bachelors,13.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,304283.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,436798.0,Some-College,10.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,29302.0,Some-College,10.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,40,Unknown,<=50K,2025-03-31T22:02:17.000Z
42.0,Private,79036.0,Hs-Grad,9.0,Divorced,Handlers-Cleaners,Unmarried,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
72.0,Private,165622.0,Some-College,10.0,Widowed,Adm-Clerical,Not-In-Family,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Unknown,177287.0,Some-College,10.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,22966.0,Bachelors,13.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
27.0,Private,59068.0,Hs-Grad,9.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
54.0,Private,77336.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Local-Gov,96524.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
17.0,Private,143868.0,9th,5.0,Never-Married,Other-Service,Own-Child,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,Private,121424.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,55,United-States,>50K,2025-03-31T22:02:17.000Z
39.0,Private,176279.0,Bachelors,13.0,Divorced,Sales,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,205100.0,7th-8th,4.0,Married-Civ-Spouse,Other-Service,Wife,White,Female,0,0.0,35,Unknown,<=50K,2025-03-31T22:02:17.000Z
57.0,Private,353881.0,Hs-Grad,9.0,Divorced,Transport-Moving,Not-In-Family,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Local-Gov,177937.0,Doctorate,16.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,36,United-States,>50K,2025-03-31T22:02:17.000Z
20.0,Unknown,122244.0,Hs-Grad,9.0,Never-Married,Unknown,Not-In-Family,White,Female,0,0.0,28,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Private,125892.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Private,355728.0,Assoc-Voc,11.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,44,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Unknown,245274.0,Some-College,10.0,Never-Married,Unknown,Own-Child,White,Male,0,0.0,16,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,240330.0,12th,8.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,18,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Private,182944.0,Hs-Grad,9.0,Widowed,Tech-Support,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,264498.0,Bachelors,13.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
25.0,Private,166971.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,52,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,33975.0,Some-College,10.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
42.0,Self-Emp-Not-Inc,215219.0,11th,7.0,Separated,Other-Service,Unmarried,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
63.0,Unknown,331527.0,10th,6.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,162494.0,Some-College,10.0,Divorced,Sales,Unmarried,White,Female,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
27.0,Local-Gov,85918.0,Bachelors,13.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,68,United-States,<=50K,2025-03-31T22:02:17.000Z
20.0,Private,182342.0,Some-College,10.0,Never-Married,Farming-Fishing,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Private,129640.0,Hs-Grad,9.0,Never-Married,Other-Service,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
70.0,Unknown,133536.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,28,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,102583.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,30,United-States,>50K,2025-03-31T22:02:17.000Z
35.0,Private,111387.0,9th,5.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,241752.0,Hs-Grad,9.0,Never-Married,Handlers-Cleaners,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Unknown,334593.0,Some-College,10.0,Never-Married,Unknown,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,101950.0,Bachelors,13.0,Divorced,Other-Service,Not-In-Family,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
60.0,Local-Gov,212856.0,Masters,14.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,Unknown,>50K,2025-03-31T22:02:17.000Z
53.0,Private,183973.0,11th,7.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,48,United-States,>50K,2025-03-31T22:02:17.000Z
47.0,Private,142061.0,Some-College,10.0,Divorced,Exec-Managerial,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,158615.0,Some-College,10.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,29145.0,Assoc-Voc,11.0,Never-Married,Other-Service,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,40135.0,Hs-Grad,9.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,224640.0,Some-College,10.0,Never-Married,Exec-Managerial,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
27.0,Unknown,146651.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Own-Child,White,Female,0,0.0,15,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,167737.0,Hs-Grad,9.0,Never-Married,Transport-Moving,Other-Relative,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,60331.0,Some-College,10.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,187167.0,Hs-Grad,9.0,Divorced,Other-Service,Not-In-Family,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Unknown,157131.0,Hs-Grad,9.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,12,United-States,<=50K,2025-03-31T22:02:17.000Z
